table_cible;variante;colonne;type_valeur_defaut;valeur_par_defaut;regle_sql;script_source;ligne_insert
clean_data.customer_tax_info;STANDARD;icms_tax_payer;CONSTANTE_FORCEE;False;'False';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;icms_tax_payer_db;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;out_inv_curr_rate_base;CONSTANTE_FORCEE;Invoice Date;'Invoice Date';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;out_inv_curr_rate_base_db;CONSTANTE_FORCEE;INVOICE_DATE;'INVOICE_DATE';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;out_inv_vou_date_base;CONSTANTE_FORCEE;Invoice Date;'Invoice Date';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;out_inv_vou_date_base_db;CONSTANTE_FORCEE;INVOICE_DATE;'INVOICE_DATE';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;permanent_establishment;CONSTANTE_FORCEE;False;'False';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;permanent_establishment_db;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_exempt;CONSTANTE_FORCEE;False;'False';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_exempt_db;CONSTANTE_FORCEE;FALSE;'FALSE';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_exempt_valid_from;NULL_EXPLICITE;;NULL;sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_exempt_valid_to;NULL_EXPLICITE;;NULL;sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_office_id;NULL_EXPLICITE;;NULL;sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_rounding_level;CONSTANTE_FORCEE;Line Level;'Line Level';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_rounding_level_db;CONSTANTE_FORCEE;LINE_LEVEL;'LINE_LEVEL';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_rounding_method;CONSTANTE_FORCEE;Round to the Nearest;'Round to the Nearest';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_rounding_method_db;CONSTANTE_FORCEE;ROUND_NEAREST;'ROUND_NEAREST';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_sell_curr_rate_base;CONSTANTE_FORCEE;Invoice Date;'Invoice Date';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_sell_curr_rate_base_db;CONSTANTE_FORCEE;INVOICE_DATE;'INVOICE_DATE';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_withholding;CONSTANTE_FORCEE;Blocked;'Blocked';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;tax_withholding_db;CONSTANTE_FORCEE;BLOCKED;'BLOCKED';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;withholding_base_amount;CONSTANTE_FORCEE;Invoice Net Amount;'Invoice Net Amount';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.customer_tax_info;STANDARD;withholding_base_amount_db;CONSTANTE_FORCEE;INVOICENET;'INVOICENET';sp_insert_customer_tax_info_from_client_adresse_phl.sql;17
clean_data.payment_way_per_identity;STANDARD;company;CONSTANTE_FORCEE;TRIMET;'TRIMET';sp_insert_payment_way_per_identity_from_client_phl.sql;17
clean_data.payment_way_per_identity;STANDARD;default_payment_way;CONSTANTE_FORCEE;TRUE;'TRUE';sp_insert_payment_way_per_identity_from_client_phl.sql;17
clean_data.payment_way_per_identity;STANDARD;party_type;CONSTANTE_FORCEE;Customer;'Customer';sp_insert_payment_way_per_identity_from_client_phl.sql;17
clean_data.payment_way_per_identity;STANDARD;party_type_db;CONSTANTE_FORCEE;CUSTOMER;'CUSTOMER';sp_insert_payment_way_per_identity_from_client_phl.sql;17
clean_data.payment_way_per_identity;STANDARD;way_id;CONSTANTE_FORCEE;BANK_TRANSFER;'BANK_TRANSFER';sp_insert_payment_way_per_identity_from_client_phl.sql;17
