table_cible;variante;colonne;type_valeur_defaut;valeur_par_defaut;regle_sql;script_source;ligne_insert
clean_data.inventory_part;STANDARD;frequency_class_db;CONSTANTE_FORCEE;VERY SLOW MOVER;'VERY SLOW MOVER';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;hsn_sac_code;NULL_EXPLICITE;;NULL;ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;inventory_part_cost_level_db;CONSTANTE_FORCEE;COST PER PART;'COST PER PART';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;inventory_valuation_method_db;CONSTANTE_FORCEE;ST;'ST';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;invoice_consideration_db;CONSTANTE_FORCEE;TRANSACTION BASED;'TRANSACTION BASED';ajouter_article_silicium.sql;87
clean_data.inventory_part;A_ARBITRER;lead_time_code_db;CONSTANTE_FORCEE;P;'P';ajouter_article_silicium.sql;144
clean_data.inventory_part;A_ARBITRER;lead_time_code_db;CONSTANTE_FORCEE;Y;'Y';alimenter_inventory_part_phl.sql;164
clean_data.inventory_part;STANDARD;lifecycle_stage_db;CONSTANTE_FORCEE;DEVELOPMENT;'DEVELOPMENT';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;mandatory_expiration_date_db;CONSTANTE_FORCEE;FALSE;'FALSE';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;manuf_leadtime;CONSTANTE_FORCEE;0;0;ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;negative_on_hand_db;CONSTANTE_FORCEE;NEG ONHAND NOT OK;'NEG ONHAND NOT OK';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;oe_alloc_assign_flag_db;CONSTANTE_FORCEE;N;'N';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;onhand_analysis_flag_db;CONSTANTE_FORCEE;N;'N';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;part_status;CONSTANTE_FORCEE;A;'A';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;planner_buyer;CONSTANTE_FORCEE;*;'*';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;purch_leadtime;CONSTANTE_FORCEE;0;0;ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;qty_calc_rounding;CONSTANTE_FORCEE;0;0;ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;reset_config_std_cost_db;CONSTANTE_FORCEE;FALSE;'FALSE';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;shortage_flag_db;CONSTANTE_FORCEE;Y;'Y';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;stock_management_db;CONSTANTE_FORCEE;Y;'Y';ajouter_article_silicium.sql;87
clean_data.inventory_part;STANDARD;supply_code_db;CONSTANTE_FORCEE;IO;'IO';ajouter_article_silicium.sql;87
clean_data.inventory_part;A_ARBITRER;type_code_db;CONSTANTE_FORCEE;3;'3';ajouter_article_silicium.sql;139
clean_data.inventory_part;A_ARBITRER;type_code_db;CONSTANTE_FORCEE;1;'1';alimenter_inventory_part_phl.sql;159
clean_data.inventory_part;A_ARBITRER;zero_cost_flag_db;CONSTANTE_FORCEE;N;'N';ajouter_article_silicium.sql;150
clean_data.inventory_part;A_ARBITRER;zero_cost_flag_db;CONSTANTE_FORCEE;Y;'Y';alimenter_inventory_part_phl.sql;170
clean_data.manuf_part_attribute;STANDARD;adjust_on_op_qty_deviation_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;auto_replace_alt_comp_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;backflush_part_db;CONSTANTE_FORCEE;Y;'Y';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;component_scrap;CONSTANTE_FORCEE;0;0;alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;configuration_usage_db;CONSTANTE_FORCEE;Common;'Common';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;consider_lead_time_db;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;contract;CONSTANTE_FORCEE;SJ;'SJ';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;dop_pegged_so_update_flag_db;CONSTANTE_FORCEE;PLANNED;'PLANNED';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;engineering_info_db;CONSTANTE_FORCEE;0;'0';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;issue_overreported_qty_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;issue_planned_scrap_db;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;mrp_control_flag_db;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;over_reporting_db;CONSTANTE_FORCEE;ALLOWED;'ALLOWED';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;plan_manuf_sup_on_due_date_db;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;prod_part_as_supply_in_mrp_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;promise_planned_db;CONSTANTE_FORCEE;Promised;'Promised';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;routing_effectivity_db;CONSTANTE_FORCEE;DATE;'DATE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;ship_dirty_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;shrinkage_factor;CONSTANTE_FORCEE;0;0;alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;structure_effectivity_db;CONSTANTE_FORCEE;DATE;'DATE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.manuf_part_attribute;STANDARD;use_theoritical_density_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_manuf_part_attribute_phl.sql;35
clean_data.part_catalog;STANDARD;allow_as_not_consumed_db;CONSTANTE_FORCEE;FALSE;'FALSE';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;catch_unit_enabled_db;CONSTANTE_FORCEE;FALSE;'FALSE';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;component_lot_rule_db;CONSTANTE_FORCEE;MANY_LOTS_ALLOWED;'MANY_LOTS_ALLOWED';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;condition_code_usage_db;CONSTANTE_FORCEE;ALLOW_COND_CODE;'ALLOW_COND_CODE';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;configurable_db;CONSTANTE_FORCEE;NOT CONFIGURED;'NOT CONFIGURED';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;eng_serial_tracking_code_db;CONSTANTE_FORCEE;NOT SERIAL TRACKING;'NOT SERIAL TRACKING';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;lot_quantity_rule_db;CONSTANTE_FORCEE;MULTI_LOTS;'MULTI_LOTS';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;lot_tracking_code_db;CONSTANTE_FORCEE;LOT TRACKING;'LOT TRACKING';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;multilevel_tracking_db;CONSTANTE_FORCEE;TRACKING_OFF;'TRACKING_OFF';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;position_part_db;CONSTANTE_FORCEE;NOT POSITION PART;'NOT POSITION PART';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;receipt_issue_serial_track_db;CONSTANTE_FORCEE;FALSE;'FALSE';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;serial_rule_db;CONSTANTE_FORCEE;MANUAL;'MANUAL';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;serial_tracking_code_db;CONSTANTE_FORCEE;NOT SERIAL TRACKING;'NOT SERIAL TRACKING';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;stop_arrival_issued_serial_db;CONSTANTE_FORCEE;TRUE;'TRUE';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;stop_new_serial_in_rma_db;CONSTANTE_FORCEE;TRUE;'TRUE';ajouter_article_silicium.sql;34
clean_data.part_catalog;STANDARD;sub_lot_rule_db;CONSTANTE_FORCEE;NO_SUBLOTS;'NO_SUBLOTS';ajouter_article_silicium.sql;34
clean_data.purchase_part;STANDARD;acquisition_origin;NULL_EXPLICITE;;NULL::numeric;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;acquisition_reason_id;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;acquisition_type;CONSTANTE_FORCEE;Purchase;'Purchase';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;acquisition_type_db;CONSTANTE_FORCEE;PURCHASE;'PURCHASE';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;action_authorized;CONSTANTE_FORCEE;Warning;'Warning';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;action_authorized_db;CONSTANTE_FORCEE;WARNING;'WARNING';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;action_non_authorized;CONSTANTE_FORCEE;Warning;'Warning';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;action_non_authorized_db;CONSTANTE_FORCEE;WARNING;'WARNING';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;buyer_code;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;close_code;CONSTANTE_FORCEE;Automatic;'Automatic';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;close_code_db;CONSTANTE_FORCEE;Y;'Y';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;close_tolerance;CONSTANTE_FORCEE;0;0;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;company;CONSTANTE_FORCEE;TRIMET;'TRIMET';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;contract;CONSTANTE_FORCEE;SJ;'SJ';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;date_cre;NULL_EXPLICITE;;NULL::date;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;dop_pegged_po_update_flag;CONSTANTE_FORCEE;Planned;'Planned';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;dop_pegged_po_update_flag_db;CONSTANTE_FORCEE;PLANNED;'PLANNED';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;eng_attribute;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;external_resource;CONSTANTE_FORCEE;No;'No';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;external_resource_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;inventory_flag;CONSTANTE_FORCEE;Yes;'Yes';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;inventory_flag_db;CONSTANTE_FORCEE;Y;'Y';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;nbs_code;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;note_id;NULL_EXPLICITE;;NULL::numeric;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;note_text;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;objid;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;objversion;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;over_delivery;CONSTANTE_FORCEE;Yes;'Yes';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;over_delivery_db;CONSTANTE_FORCEE;YES;'YES';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;over_delivery_tolerance;CONSTANTE_FORCEE;0;0;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;package_part_flag;CONSTANTE_FORCEE;No;'No';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;package_part_flag_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;process_type;CONSTANTE_FORCEE;STD;'STD';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qc_code;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qc_date;NULL_EXPLICITE;;NULL::date;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qmr_approval_template;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qsl_approval_template;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qsr_approval_template;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qualified_manufacturer;CONSTANTE_FORCEE;No;'No';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qualified_manufacturer_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qualified_supplier;CONSTANTE_FORCEE;No;'No';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;qualified_supplier_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;quality_system_level_id;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;standard_pack_size;CONSTANTE_FORCEE;1;1;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;stat_grp;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;statistical_code;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;statistical_code_manuf;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;std_name_description;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;std_name_id;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;taxable;CONSTANTE_FORCEE;Yes;'Yes';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;taxable_db;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_purchase_part_phl.sql;20
clean_data.purchase_part;STANDARD;technical_coordinator_id;NULL_EXPLICITE;;NULL::text;alimenter_purchase_part_phl.sql;20
clean_data.sales_part;STANDARD;activeind_db;CONSTANTE_FORCEE;Y;'Y';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;allow_inc_pkg_rsrv_picklst;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;allow_incomp_pkg_delivery;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;catalog_group;CONSTANTE_FORCEE;903028;'903028';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;catalog_type_db;CONSTANTE_FORCEE;INV;'INV';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;close_tolerance;CONSTANTE_FORCEE;0;0;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;contract;CONSTANTE_FORCEE;SJ;'SJ';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;conv_factor;CONSTANTE_FORCEE;1;1;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;cost;NULL_EXPLICITE;;NULL::numeric;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;country_of_origin;CONSTANTE_FORCEE;FR;'FR';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;create_sm_object_option_db;CONSTANTE_FORCEE;DONOTCREATESMOBJECT;'DONOTCREATESMOBJECT';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;customs_stat_no;NULL_EXPLICITE;;NULL;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;delivery_type;NULL_EXPLICITE;;NULL;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;expected_average_price;NULL_EXPLICITE;;NULL::numeric;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;export_to_external_app_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;inverted_conv_factor;CONSTANTE_FORCEE;1;1;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;list_price;CONSTANTE_FORCEE;0;0;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;list_price_incl_tax;CONSTANTE_FORCEE;0;0;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;minimum_qty;NULL_EXPLICITE;;NULL::numeric;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;non_inv_part_type_db;NULL_EXPLICITE;;NULL;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;pack_comp_in_shpmnt;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;price_change_date;NULL_EXPLICITE;;NULL::timestamp;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;price_conv_factor;CONSTANTE_FORCEE;1;1;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;primary_catalog_db;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;quick_registered_part_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;rental_list_price;CONSTANTE_FORCEE;0;0;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;rental_list_price_incl_tax;CONSTANTE_FORCEE;0;0;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;sales_price_group_id;CONSTANTE_FORCEE;*;'*';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;sales_type_db;CONSTANTE_FORCEE;SALES;'SALES';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;sourcing_option_db;CONSTANTE_FORCEE;NOTSUPPLIED;'NOTSUPPLIED';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;statistical_code;NULL_EXPLICITE;;NULL;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;tax_class_id;NULL_EXPLICITE;;NULL;alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;tax_code;CONSTANTE_FORCEE;C05;'C05';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;taxable_db;CONSTANTE_FORCEE;TRUE;'TRUE';alimenter_sales_part_phl.sql;19
clean_data.sales_part;STANDARD;use_price_incl_tax_db;CONSTANTE_FORCEE;FALSE;'FALSE';alimenter_sales_part_phl.sql;19
