table_cible;variante;colonne;type_valeur_defaut;valeur_par_defaut;regle_sql;script_source;ligne_insert
clean_data.comm_method;PHONE;value;AUCUNE_VALEUR_PAR_DEFAUT;;adr2.tel_number;06_alimenter_comm_method.sql;15
clean_data.supplier_address;STANDARD;addr_no;AUCUNE_VALEUR_PAR_DEFAUT;;SUBSTRING(address_id, 1, 50);07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;contact;AUCUNE_VALEUR_PAR_DEFAUT;;SUBSTRING(name, 1, 100);07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;del_terms_location;AUCUNE_VALEUR_PAR_DEFAUT;;SUBSTRING(COALESCE(city, address1), 1, 100);07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;delivery_terms;NULL_EXPLICITE;NULL;NULL;07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;intrastat_exempt;REGLE_CONDITIONNELLE;Include | Exempt;CASE WHEN country_db IN ('FR', 'DE', 'IT', 'ES', 'NL', 'BE', 'AT', 'PT', 'IE', 'FI', 'SE', 'DK', 'PL', 'CZ', 'HU', 'RO', 'BG', 'HR', 'SI', 'SK', 'LT', 'LV', 'EE', 'CY', 'MT', 'LU', 'GR') THEN 'Include' ELSE 'Exempt' END;07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;intrastat_exempt_db;REGLE_CONDITIONNELLE;INCLUDE | EXEMPT;CASE WHEN country_db IN ('FR', 'DE', 'IT', 'ES', 'NL', 'BE', 'AT', 'PT', 'IE', 'FI', 'SE', 'DK', 'PL', 'CZ', 'HU', 'RO', 'BG', 'HR', 'SI', 'SK', 'LT', 'LV', 'EE', 'CY', 'MT', 'LU', 'GR') THEN 'INCLUDE' ELSE 'EXEMPT' END;07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;route_id;NULL_EXPLICITE;NULL;NULL;07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;ship_via_code;NULL_EXPLICITE;NULL;NULL;07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;supplier_calendar_id;FALLBACK;XX;SUBSTRING('CAL_' || COALESCE(country_db, 'XX'), 1, 10);07_alimenter_supplier_address.sql;13
clean_data.supplier_address;STANDARD;vendor_no;AUCUNE_VALEUR_PAR_DEFAUT;;SUBSTRING(supplier_id, 1, 20);07_alimenter_supplier_address.sql;13
clean_data.supplier_document_tax_info;STANDARD;address_id;AUCUNE_VALEUR_PAR_DEFAUT;;sia.address_id;08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;company;CONSTANTE_FORCEE;TRIMET;'TRIMET';08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;company_addr_tax_id_type;CONSTANTE_FORCEE;;'';08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;company_addr_tax_id_type_db;CONSTANTE_FORCEE;FALSE;'FALSE';08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;created_by;FALLBACK;system;COALESCE(sia.created_by, 'system');08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;created_timestamp;AUCUNE_VALEUR_PAR_DEFAUT;;COALESCE(sia.created_timestamp, NOW());08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;declaration_date;DYNAMIQUE;CURRENT_DATE;CURRENT_DATE;08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;is_deleted;FALLBACK;FALSE;COALESCE(sia.is_deleted, FALSE);08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;last_modify_date;DYNAMIQUE;CURRENT_DATE;CURRENT_DATE;08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;reliability_status_db;CONSTANTE_FORCEE;NOT_SET;'NOT_SET';08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;supplier_id;AUCUNE_VALEUR_PAR_DEFAUT;;sia.supplier_id;08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;tax_id_type;REGLE_CONDITIONNELLE;SIRET | TVA DE | VAT BE | VAT NL | VAT IT | OTHER;CASE WHEN sia.country = 'FR' THEN 'SIRET' WHEN sia.country = 'DE' THEN 'TVA DE' WHEN sia.country ='BE' THEN 'VAT BE' WHEN sia.country ='NL' THEN 'VAT NL' WHEN sia.country ='IT' THEN 'VAT IT' ELSE 'OTHER' END;08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;tax_office_id;CONSTANTE_FORCEE;;'';08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;updated_by;CONSTANTE_FORCEE;insert_supplier_tax_info_v1;'insert_supplier_tax_info_v1';08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;updated_timestamp;DYNAMIQUE;NOW();NOW();08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;validated_date;DYNAMIQUE;CURRENT_DATE;CURRENT_DATE;08_insert_supplier_document_tax_info.sql;13
clean_data.supplier_document_tax_info;STANDARD;vat_no;AUCUNE_VALEUR_PAR_DEFAUT;;COALESCE(ifs.tva, 'NO_VAT_' || sia.supplier_id);08_insert_supplier_document_tax_info.sql;13
clean_data.supplier;STANDARD;additional_cost_amount;CONSTANTE_FORCEE;0;0;09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;adhoc_pur_rqst_approval_db;CONSTANTE_FORCEE;MANUALLY;'MANUALLY';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;b2b_conf_order_with_diff_db;CONSTANTE_FORCEE;FALSE;'FALSE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;blanket_date_db;CONSTANTE_FORCEE;ORDERDATE;'ORDERDATE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;buyer_code;CONSTANTE_FORCEE;*;'*';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;category_db;CONSTANTE_FORCEE;E;'E';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;coc_approval_db;CONSTANTE_FORCEE;Y;'Y';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;cr_check_db;CONSTANTE_FORCEE;Y;'Y';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;create_confirmation_chg_ord_db;CONSTANTE_FORCEE;FALSE;'FALSE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;created_by;CONSTANTE_FORCEE;etl_supplier_base;'etl_supplier_base';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;created_timestamp;DYNAMIQUE;CURRENT_TIMESTAMP;CURRENT_TIMESTAMP;09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;currency_code;FALLBACK;EUR;COALESCE(f.devise_principale, 'EUR');09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;days_before_arrival;FALLBACK;30;COALESCE(m.plifz::numeric, 30);09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;days_before_delivery;FALLBACK;30;COALESCE(m.plifz::numeric, 30);09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;delivery_rem_interval;CONSTANTE_FORCEE;3;3;09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;delivery_reminder_db;CONSTANTE_FORCEE;DELIVREM;'DELIVREM';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;dir_del_approval_db;CONSTANTE_FORCEE;AUTOMATICALLY;'AUTOMATICALLY';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;discount;CONSTANTE_FORCEE;0;0;09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;email_purchase_order_db;CONSTANTE_FORCEE;TRUE;'TRUE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;environmental_approval_db;CONSTANTE_FORCEE;APPROVED;'APPROVED';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;express_order_allowed_db;CONSTANTE_FORCEE;1;'1';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;is_deleted;CONSTANTE_FORCEE;FALSE;FALSE;09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;ord_conf_rem_interval;CONSTANTE_FORCEE;7;7;09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;ord_conf_reminder_db;CONSTANTE_FORCEE;CONFREM;'CONFREM';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;order_conf_approval_db;CONSTANTE_FORCEE;AUTOMATICALLY;'AUTOMATICALLY';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;order_conf_diff_approval_db;CONSTANTE_FORCEE;MANUALLY;'MANUALLY';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;pack_list_flag_db;CONSTANTE_FORCEE;Y;'Y';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;po_change_management_db;CONSTANTE_FORCEE;USE_SITE_DEFAULT;'USE_SITE_DEFAULT';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;pricat_automatic_approval_db;CONSTANTE_FORCEE;NOT_APPLICABLE;'NOT_APPLICABLE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;print_amounts_incl_tax_db;CONSTANTE_FORCEE;FALSE;'FALSE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;purch_order_flag_db;CONSTANTE_FORCEE;Y;'Y';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;qc_approval_db;CONSTANTE_FORCEE;Y;'Y';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;quick_registered_supplier_db;CONSTANTE_FORCEE;ORDINARY;'ORDINARY';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;rec_adv_sb_consignment_db;CONSTANTE_FORCEE;FALSE;'FALSE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;rec_adv_sb_mix_ownership_db;CONSTANTE_FORCEE;FALSE;'FALSE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;rec_adv_self_billing_db;CONSTANTE_FORCEE;FALSE;'FALSE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;receipt_ref_reminder_db;CONSTANTE_FORCEE;NO_RCPT_REMINDER;'NO_RCPT_REMINDER';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;receiving_advice_type_db;CONSTANTE_FORCEE;USE_CUSTOMER_DEFAULT;'USE_CUSTOMER_DEFAULT';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;supp_grp;CONSTANTE_FORCEE;DEFAULT;'DEFAULT';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;supplier_group;CONSTANTE_FORCEE;EXTERNAL;'EXTERNAL';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;tax_liability;REGLE_CONDITIONNELLE;EU_TAX | NON_EU;CASE WHEN f.cle_pays IN ('FR', 'DE', 'IT', 'ES', 'NL', 'BE', 'AT', 'PT', 'IE', 'FI', 'SE', 'DK') THEN 'EU_TAX' ELSE 'NON_EU' END;09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;template_supplier_db;CONSTANTE_FORCEE;NOTEMPLATE;'NOTEMPLATE';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;updated_by;CONSTANTE_FORCEE;etl_supplier_base;'etl_supplier_base';09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;updated_timestamp;DYNAMIQUE;CURRENT_TIMESTAMP;CURRENT_TIMESTAMP;09_sp_insert_supplier_from_sap.sql;14
clean_data.supplier;STANDARD;vendor_no;AUCUNE_VALEUR_PAR_DEFAUT;;f.numero_compte_fournisseur;09_sp_insert_supplier_from_sap.sql;14
clean_data.identity_invoice_info;STANDARD;allow_quantity_diff;CONSTANTE_FORCEE;TRUE;'TRUE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;allow_tolerance;CONSTANTE_FORCEE;TRUE;'TRUE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;automatic_invoice;CONSTANTE_FORCEE;N;'N';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;bi_timestamp;DYNAMIQUE;CURRENT_TIMESTAMP;CURRENT_TIMESTAMP;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;company;FALLBACK;TRIMET;COALESCE(f.company, 'TRIMET');10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;country_tax_registered;REGLE_CONDITIONNELLE;TRUE | FALSE;CASE WHEN f.cle_pays IN ('FR', 'DE', 'IT', 'ES', 'NL', 'BE', 'AT', 'PT', 'IE', 'FI', 'SE', 'DK') THEN 'TRUE' ELSE 'FALSE' END;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;create_tolerance_posting;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;created_by;REGLE_CONDITIONNELLE;etl_supplier_base_with_bank | etl_supplier_base;CASE WHEN lb.lifnr IS NOT NULL THEN 'etl_supplier_base_with_bank' ELSE 'etl_supplier_base' END;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;created_timestamp;DYNAMIQUE;CURRENT_TIMESTAMP;CURRENT_TIMESTAMP;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;def_currency;FALLBACK;EUR;COALESCE(f.devise_principale, 'EUR');10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;def_vat_code;FALLBACK;;COALESCE(NULLIF(TRIM(sf.code_tva_ifs), ''), '');10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;digital_invoice;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;exc_from_spesometro_dec;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;exclude_invoice_image;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;exclude_posting_auth;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;identity;AUCUNE_VALEUR_PAR_DEFAUT;;f.numero_compte_fournisseur;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;identity_type;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;inc_inv_curr_rate_base;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;invoice_fee;NULL_EXPLICITE;NULL;NULL;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;invoice_recipient_from;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;is_deleted;CONSTANTE_FORCEE;FALSE;FALSE;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;legal_identity;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;matching_level;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;ncf_reference_check;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;party_type;CONSTANTE_FORCEE;Supplier;'Supplier';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;party_type_db;CONSTANTE_FORCEE;SUPPLIER;'SUPPLIER';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;pay_term_id;FALLBACK;NET30;COALESCE(NULLIF(TRIM(sf.condition_paiement_ifs), ''), f.conditions_paiement_achats, 'NET30');10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;po_ref_rec_ref_val_method;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;print_tax_code_text;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;report_and_withhold;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;second_tin;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;service_code_required;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;tax_buy_curr_rate_base;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;tax_certificate_form;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;tax_exempt;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;updated_by;REGLE_CONDITIONNELLE;etl_supplier_base_with_bank | etl_supplier_base;CASE WHEN lb.lifnr IS NOT NULL THEN 'etl_supplier_base_with_bank' ELSE 'etl_supplier_base' END;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;updated_timestamp;DYNAMIQUE;CURRENT_TIMESTAMP;CURRENT_TIMESTAMP;10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;utility_bill_provider;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;voting_share_percentage;CONSTANTE_FORCEE;;'';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_invoice_info;STANDARD;withholding_base_amount;CONSTANTE_FORCEE;FALSE;'FALSE';10_sp_insert_identity_invoice_info_from_sap.sql;81
clean_data.identity_pay_info;STANDARD;amount_tolerance;FALLBACK;100;COALESCE(m.minbw::numeric, 100);11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;ar_contact;NULL_EXPLICITE;NULL;NULL;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;blocked_for_payment;REGLE_CONDITIONNELLE;TRUE | FALSE;CASE WHEN COALESCE(b.sperr, '') != '' OR COALESCE(m.sperm, '') != '' THEN 'TRUE' ELSE 'FALSE' END;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;business_category;CONSTANTE_FORCEE;SUPPLIER;'SUPPLIER';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;check_recipient;CONSTANTE_FORCEE;Payee;'Payee';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;check_recipient_db;CONSTANTE_FORCEE;PAYEE;'PAYEE';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;comm_id;CONSTANTE_FORCEE;0;0::numeric;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;company;FALLBACK;TRIMET;COALESCE(f.company, 'TRIMET');11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;corporation_id;NULL_EXPLICITE;NULL;NULL;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;customer_id;NULL_EXPLICITE;NULL;NULL;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;deduction_group;NULL_EXPLICITE;NULL;NULL;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;default_payment_method;CONSTANTE_FORCEE;BANK;'BANK';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;disc_days_tolerance;CONSTANTE_FORCEE;3;3::numeric;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;format_no;CONSTANTE_FORCEE;1;1::numeric;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;identity;AUCUNE_VALEUR_PAR_DEFAUT;;f.numero_compte_fournisseur;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;interest_template;CONSTANTE_FORCEE;1;'1';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;is_one_inv_per_pay;CONSTANTE_FORCEE;False;'False';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;is_one_inv_per_pay_db;CONSTANTE_FORCEE;FALSE;'FALSE';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;member_id;NULL_EXPLICITE;NULL;NULL;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;netting_allowed;CONSTANTE_FORCEE;FALSE;'FALSE';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;next_payment_matching_id;CONSTANTE_FORCEE;0;0::numeric;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;other_payee_identity;NULL_EXPLICITE;NULL;NULL;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;output_media;CONSTANTE_FORCEE;Printout;'Printout';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;output_media_db;CONSTANTE_FORCEE;1;'1';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;party_type;CONSTANTE_FORCEE;Supplier;'Supplier';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;party_type_db;CONSTANTE_FORCEE;SUPPLIER;'SUPPLIER';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;payment_advice;CONSTANTE_FORCEE;No Advice;'No Advice';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;payment_advice_db;CONSTANTE_FORCEE;1;'1';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;payment_delay;FALLBACK;30;COALESCE(m.plifz::numeric, 30);11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;payment_mode;CONSTANTE_FORCEE;Bank Transfer, Digital Wallet;'Bank Transfer, Digital Wallet';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;payment_mode_db;CONSTANTE_FORCEE;18;'18';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;payment_receipt_type;CONSTANTE_FORCEE;No Receipt;'No Receipt';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;payment_receipt_type_db;CONSTANTE_FORCEE;NO_RECEIPT;'NO_RECEIPT';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;percent_tolerance;CONSTANTE_FORCEE;5;5::numeric;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;predicted_payment_delay;CONSTANTE_FORCEE;False;'False';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;predicted_payment_delay_db;CONSTANTE_FORCEE;FALSE;'FALSE';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;priority;CONSTANTE_FORCEE;1;1::numeric;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;reminder_template;CONSTANTE_FORCEE;DEFAULT;'DEFAULT';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;rule_id;NULL_EXPLICITE;NULL;NULL;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;send_interest_inv_to_payer;CONSTANTE_FORCEE;FALSE;'FALSE';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;send_reminder_to_payer;CONSTANTE_FORCEE;FALSE;'FALSE';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;send_stmt_of_acc_to_payer;CONSTANTE_FORCEE;FALSE;'FALSE';11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;supplier_id;AUCUNE_VALEUR_PAR_DEFAUT;;f.numero_compte_fournisseur;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.identity_pay_info;STANDARD;template_id;NULL_EXPLICITE;NULL;NULL;11_sp_insert_identity_pay_info_from_sap.sql;126
clean_data.payment_way_per_identity;STANDARD;company;FALLBACK;TRIMET;COALESCE(f.company, 'TRIMET');12_fn_upsert_payment_way_per_identity.sql;16
clean_data.payment_way_per_identity;STANDARD;created_by;CONSTANTE_FORCEE;System;'System';12_fn_upsert_payment_way_per_identity.sql;16
clean_data.payment_way_per_identity;STANDARD;created_timestamp;DYNAMIQUE;CURRENT_TIMESTAMP;CURRENT_TIMESTAMP;12_fn_upsert_payment_way_per_identity.sql;16
clean_data.payment_way_per_identity;STANDARD;default_payment_way;CONSTANTE_FORCEE;TRUE;'TRUE';12_fn_upsert_payment_way_per_identity.sql;16
clean_data.payment_way_per_identity;STANDARD;identity;AUCUNE_VALEUR_PAR_DEFAUT;;f.numero_compte_fournisseur;12_fn_upsert_payment_way_per_identity.sql;16
clean_data.payment_way_per_identity;STANDARD;is_deleted;CONSTANTE_FORCEE;FALSE;FALSE;12_fn_upsert_payment_way_per_identity.sql;16
clean_data.payment_way_per_identity;STANDARD;party_type;CONSTANTE_FORCEE;Supplier;'Supplier';12_fn_upsert_payment_way_per_identity.sql;16
clean_data.payment_way_per_identity;STANDARD;party_type_db;CONSTANTE_FORCEE;SUPPLIER;'SUPPLIER';12_fn_upsert_payment_way_per_identity.sql;16
clean_data.payment_way_per_identity;STANDARD;updated_by;CONSTANTE_FORCEE;System;'System';12_fn_upsert_payment_way_per_identity.sql;16
